10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
15.0,12.480578734736229,11.472961908295279,10.988952390178522,10.715464887091088,10.539863453304774,10.41595456135003,10.322330265978241,10.247969925748967,10.186691448631453,10.13478153751861,10.08988394420378,10.050436490357269,10.015364209618298,9.983904604499699,9.955500969777464,9.929737084541944,9.906293256711503,9.88491851229866,9.865409884093417,9.84759936961767,9.831342972258184,9.816514037845895,9.802996755629461,9.790682335056667,9.779464598449513,9.769237268804769,9.75989038164142,9.751307615033122,9.743362569820743,9.735915157168002,9.728806615959435,9.72185352887705,9.714839602044496,9.70750448407638,9.699528005861943,9.690507127527873,9.679921780074448,9.667081813243621,9.651042791810674,9.630465458470871,9.603371449423427,9.566692296198433,9.515381227178715,9.440516934181673,9.324865697244597,9.131362561832193,8.769786866194032,7.9895567555001765,6.0
15.0,13.449453213125448,12.422515238400955,11.767679203331516,11.333435970164867,11.028520803613965,10.802202082176272,10.62606283238259,10.48360882308112,10.364846634127819,10.263459490118322,10.175299194684392,10.097546182150737,10.028226821762946,9.965920677768331,9.909581360867751,9.858418305533256,9.811821717923099,9.769308403649159,9.73048722956824,9.695031386879783,9.662661204569492,9.633128365834107,9.606206562237377,9.581681411817115,9.55934453941595,9.5389860965171,9.520389835808059,9.50332628370567,9.487546995133645,9.472776548048763,9.458703879399966,9.44497044304153,9.43115506572338,9.416753126176989,9.401147370688811,9.383566398960845,9.363023006161006,9.338221755360863,9.30741410297479,9.268166552988621,9.21697313617426,9.148585858906197,9.054807201384454,8.922233119429348,8.727914868106826,8.431047610629676,7.958395505124411,7.1885244890277615,6.0
15.0,13.894918608724069,13.000363245871242,12.326404199928385,11.82286184124862,11.43955148842562,11.13942275594351,10.897438441234602,10.697054301946281,10.527286125762448,10.380724054497957,10.252263898614526,10.138314280054425,10.036291461599756,9.944299488732973,9.860916318281792,9.785055583029049,9.715867528721526,9.652674814412782,9.594922165529791,9.542144566719237,9.49393919594915,9.44994856152772,9.40984323540679,9.37331191287604,9.340049424103583,9.309749543160903,9.282095150029203,9.256751104108279,9.23335415921282,9.211503425353673,9.190747237207917,9.170567756437253,9.150360157312836,9.129404981145388,9.10683026236019,9.081557793531438,9.052226857931927,9.017081260655335,8.973801603680302,8.91924720754689,8.849055540095778,8.757006120882432,8.634009131984318,8.466515620525415,8.234174511710792,7.90701585921626,7.444556925973059,6.806313857810929,6.0
15.0,14.130156410699655,13.358206917522676,12.715595528159369,12.193224168656329,11.768849518746041,11.420219389308508,11.129198442287802,10.882120318131843,10.668998654479466,10.48259349955145,10.317641414613906,10.170278274377935,10.037634682955035,9.917546787580303,9.808360172360487,9.708785597173915,9.61780278901668,9.534584835672012,9.458449310156272,9.388815864468704,9.325180273552048,9.267088702710627,9.214122930259855,9.165883169398487,9.121978376572338,9.082013202571984,9.045579753642395,9.012245709208138,8.981544732258902,8.952962952407685,8.925924887401871,8.899774449394624,8.873751479746225,8.846960532287508,8.818328742348658,8.78654892830522,8.749999465058863,8.706633098778212,8.65381702206691,8.588106134937345,8.504916719591877,8.398069418628479,8.259171286000104,8.076873523447292,7.836239094367059,7.519028647648237,7.107000864307194,6.592425167012615,6.0
15.0,14.267895372953813,13.587497325672777,12.985716275239723,12.467138878001553,12.024321998376802,11.645687581791723,11.319643940949431,11.036194768018438,10.78727803340697,10.56659811089251,10.369301705664766,10.191662124799539,10.030805332158184,9.88450204454192,9.751001553611363,9.628914746609624,9.517118580619504,9.414692326978837,9.320861584715527,9.234963269110114,9.15641114731054,9.08467592824548,9.019262530675348,8.959697718196814,8.90551360774443,8.856238367263181,8.811382490697557,8.770429433879823,8.732821851258816,8.69794928538311,8.665131205959359,8.633598062151417,8.602466426370908,8.570707449556007,8.537105997234274,8.500205806497942,8.458237917907736,8.409023241543055,8.349845098962506,8.27727936305671,8.186981109579374,8.073429130458003,7.92967248998793,7.747194237272311,7.516188029842853,7.226844485937807,6.872653109444199,6.456718590251402,6.0
15.0,14.35441817529938,13.739143481666353,13.174084294105276,12.66721300636266,12.217992802406604,11.821391736209103,11.470755730304527,11.159411471490808,10.88139387865295,10.63166650872964,10.406108169066965,10.201393680329144,10.014859635031396,9.844367411211795,9.688195090079663,9.544939326589384,9.413446483710448,9.292748715686518,9.182022982022737,9.080549586775684,8.987688042270813,8.902849228264493,8.825480604126659,8.755046313154956,8.691016909708813,8.632853706906554,8.579999700114133,8.53186538667665,8.48781817867754,8.447167039614612,8.40914752717099,8.372901941951866,8.337456168500514,8.301690484744151,8.26430240500152,8.22376076905663,8.17824608072071,8.125578143636886,8.063125205023503,7.987701075792939,7.8954539185871395,7.781777773858008,7.64129896623507,7.468059181101007,7.256095788024048,7.000730381419231,6.700866964697781,6.36220857202553,6.0
15.0,14.4112163652578,13.8417306874625,13.305987698277612,12.811918698185703,12.36187213619937,11.954491492090462,11.586448583060164,11.253670144188051,10.952057364229427,10.67785281722161,10.427775379956502,10.199043624761963,9.989329985916612,9.796703687910883,9.619557957650795,9.456553807713455,9.306559635592432,9.168611315405343,9.041868266255003,8.925587822454295,8.819094022310793,8.721761442819577,8.632992512002826,8.552206654131751,8.478822832063678,8.412250852149324,8.351876587048906,8.297052940138347,8.247085502928345,8.201220876206781,8.158630364978869,8.118393106846884,8.079474844830154,8.04070271823841,8.000735429549866,7.958026173522043,7.91078085381341,7.856907946345733,7.7939676603597245,7.71912155756829,7.629103735054464,7.520235701682189,7.388542207099462,7.230042221278853,7.041332085245689,6.82056577108027,6.568848271511731,6.291738629441934,6.0
15.0,14.44938878897623,13.911908361042553,13.398205509158224,12.915233071105034,12.466348120258889,12.052127189757798,11.671345272754975,11.321798675161057,11.000894149031996,10.706006037670612,10.434678107936495,10.184705343586602,9.954162825233572,9.741386966135403,9.544953075271103,9.36363377275135,9.19637054348152,9.042234587023245,8.900404426566379,8.770134603020635,8.650740218267337,8.541572870197893,8.442010101707886,8.351436658125234,8.269236478298595,8.194777328255231,8.127403227363093,8.06642066475255,8.011089594159595,7.960609467982022,7.914107021321418,7.870620253853422,7.82908125095424,7.788296256806107,7.7469222295086295,7.703442176276602,7.656136591367678,7.603058002551507,7.5420074576048775,7.470528074323546,7.385923345514777,7.285331442368199,7.165883124629181,7.024996174543674,6.860844775524971,6.673025901278014,6.463342469688569,6.236462579139608,6.0
15.0,14.475188154921392,13.959812651374524,13.461934105507256,12.987428491234722,12.539837386615122,12.1206941592642,11.730042925305723,11.366965990784625,11.030005519265064,10.717473782937889,10.427643411107486,10.158866868914497,9.909625811125542,9.678557624587384,9.464446482922899,9.266217193607298,9.082909323839463,8.913664083663333,8.7576974535509,8.614288494702462,8.482756158339608,8.362450501824917,8.2527336835119,8.15297326244095,8.062526555675595,7.980734631161962,7.906908861545534,7.840324207139131,7.7802067369591805,7.725724934521974,7.6759769857885765,7.629979088796819,7.586651555698065,7.544803766521657,7.503119159257061,7.460138465903922,7.414246965762939,7.363663272430787,7.306441184992098,7.240485205272773,7.16359963503054,7.073579585525399,6.9683729175261755,6.846325497709464,6.706527902443278,6.549236408938397,6.376296663366348,6.1914058393235685,6.0
